City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,vardo,70.3705,31.1107,-2.01,74,100,10.29,NO,1680539758
362,haicheng,40.8516,122.7475,12.62,35,100,5.3,CN,1680539326
363,luganville,-15.5333,167.1667,26.53,85,66,2.59,VU,1680539326
364,hithadhoo,-0.6,73.0833,28.36,72,43,3.36,MV,1680539758
365,solnechnyy,50.7214,136.6319,6.23,76,100,4.03,RU,1680539759
366,huesca,42.1362,-0.4087,17.81,37,0,6.17,ES,1680539327
367,lompoc,34.6391,-120.4579,12.0,59,20,8.75,US,1680539532
368,tateyama,34.9833,139.8667,10.38,61,6,4.74,JP,1680539759
369,leh,34.1667,77.5833,-4.67,69,95,1.37,IN,1680539327
370,lucea,18.451,-78.1736,28.92,63,4,5.21,JM,1680539327
371,nioro,13.35,-15.75,38.96,14,14,6.94,GM,1680539759
372,pacifica,37.6138,-122.4869,10.23,59,20,8.05,US,1680539163
373,vila praia de ancora,41.811,-8.8526,17.28,61,100,2.1,PT,1680539327
374,la paz,-16.5,-68.15,14.99,47,40,2.06,BO,1680539327
375,mwanza,-2.5167,32.9,20.03,83,75,0.0,TZ,1680539327
376,sibolga,1.7427,98.7792,24.91,87,100,1.24,ID,1680539327
377,sao jose da coroa grande,-8.8978,-35.1478,29.17,62,22,4.01,BR,1680539328
378,acri,39.4929,16.3838,7.01,84,100,8.23,IT,1680539328
379,beringovskiy,63.05,179.3167,-14.22,92,94,5.89,RU,1680539759
380,wasilla,61.5814,-149.4394,-3.01,56,0,5.14,US,1680539098
381,suoyarvi,62.0833,32.35,-3.26,86,91,4.88,RU,1680539328
382,mogocha,53.7333,119.7667,-10.76,71,75,4.44,RU,1680539328
383,sikasso,10.9167,-7.0,35.89,25,77,2.84,ML,1680539328
384,mayo,38.8876,-76.5119,18.06,60,20,8.23,US,1680539328
385,evensk,61.95,159.2333,-16.45,73,99,4.9,RU,1680539328
386,linjiang,41.8069,126.9078,11.91,46,100,1.25,CN,1680539328
387,tempio pausania,40.8974,9.1035,14.51,49,97,3.95,IT,1680539329
388,yei,4.095,30.6779,27.06,48,79,2.55,SS,1680539329
389,kingisepp,59.3733,28.6134,-0.92,90,100,4.45,RU,1680539162
390,zholymbet,51.7433,71.7122,5.32,51,65,4.05,KZ,1680539329
391,verkhnevilyuysk,63.4453,120.3167,-10.22,98,100,1.67,RU,1680539330
392,chapais,49.7834,-74.8492,-4.12,96,100,3.82,CA,1680539330
393,tubuala,9.5167,-79.0333,26.51,83,98,5.86,PA,1680539330
394,churachandpur,24.3333,93.6667,14.39,90,25,0.91,IN,1680539330
395,tambura,5.6,27.4667,32.92,18,4,1.84,SS,1680539330
396,shinpokh,34.3292,71.1782,17.67,77,100,0.94,PK,1680539330
397,portland,45.5234,-122.6762,5.05,93,75,2.57,US,1680539760
398,conde,-7.2597,-34.9075,30.7,62,40,5.14,BR,1680539330
399,thibodaux,29.7958,-90.8229,28.32,76,15,3.58,US,1680539184
400,igmaya-an,10.5499,123.2206,21.31,85,100,1.57,PH,1680539330
401,labytnangi,66.6572,66.4183,-22.72,92,22,2.5,RU,1680539330
402,sorland,67.667,12.6934,4.92,84,63,7.02,NO,1680539760
403,colchester,51.8892,0.9042,10.51,54,4,5.78,GB,1680539330
404,port-gentil,-0.7193,8.7815,28.02,77,94,5.84,GA,1680539331
405,daru,-9.0763,143.2092,24.83,90,100,0.69,PG,1680539760
406,abeokuta,7.15,3.35,29.87,65,89,6.1,NG,1680539331
407,youghal,51.95,-7.8506,9.56,83,100,6.98,IE,1680539331
408,shingu,33.7333,135.9833,13.73,77,97,0.99,JP,1680539331
409,victoria,22.2855,114.1577,22.76,94,99,5.81,HK,1680539661
410,hami,42.8,93.45,4.1,35,100,9.15,CN,1680539761
411,matay,28.419,30.7792,27.31,10,0,2.65,EG,1680539331
412,shenjiamen,29.9576,122.298,15.58,88,100,9.28,CN,1680539761
413,klaksvik,62.2266,-6.589,8.51,89,99,10.8,FO,1680539761
414,terney,45.0503,136.6092,7.49,72,100,1.29,RU,1680539331
415,shelburne,44.0787,-80.2041,9.25,71,96,7.66,CA,1680539331
416,torbay,47.6666,-52.7314,1.99,69,75,14.4,CA,1680539761
417,caucaia,-3.7361,-38.6531,29.97,73,75,4.12,BR,1680539331
418,raahe,64.6833,24.4833,0.05,90,39,1.84,FI,1680539331
419,guerrero negro,27.9769,-114.0611,15.64,69,97,9.39,MX,1680539762
420,kalmunai,7.4167,81.8167,27.33,76,37,3.91,LK,1680539331
421,teruel,40.6667,-0.6667,10.01,38,0,7.07,ES,1680539332
422,dom pedrito,-30.9828,-54.6731,27.62,35,47,1.83,BR,1680539332
423,nampula,-15.1165,39.2666,24.97,83,20,4.63,MZ,1680539065
424,sale,34.0389,-6.8166,23.13,73,5,4.12,MA,1680539332
425,kawalu,-7.3817,108.2082,22.47,95,99,0.65,ID,1680539332
426,tartagal,-22.5164,-63.8013,32.67,36,1,3.66,AR,1680539332
427,nacala,-14.5428,40.6728,24.08,94,34,2.81,MZ,1680539332
428,palauig,15.435,119.9045,26.6,78,55,1.43,PH,1680539332
429,thunder bay,48.4001,-89.3168,-4.05,68,75,2.57,CA,1680539292
430,makakilo city,21.3469,-158.0858,22.18,91,100,2.57,US,1680539762
431,geraldton,-28.7667,114.6,20.23,83,40,4.12,AU,1680539762
432,puerto baquerizo moreno,-0.9,-89.6,29.55,74,20,4.12,EC,1680539332
433,asfi,32.2994,-9.2372,19.55,65,0,8.02,MA,1680539332
434,cabo san lucas,22.8909,-109.9124,26.7,47,40,0.0,MX,1680539763
435,tibacuy,4.3511,-72.4564,33.04,41,26,3.02,CO,1680539333
436,suhbaatar,50.2314,106.2078,-5.96,44,32,2.38,MN,1680539333
437,ancud,-41.8697,-73.8203,14.17,59,0,2.26,CL,1680539763
438,turukhansk,65.8167,87.9833,-14.46,91,100,7.1,RU,1680539333
439,riyadh,24.6877,46.7219,23.08,11,0,4.25,SA,1680539206
440,muros,42.7762,-9.0603,16.72,64,100,1.31,ES,1680539763
441,paris,48.8534,2.3488,12.86,49,0,7.2,FR,1680539333
442,varkkallai,8.7341,76.7067,28.88,83,64,2.63,IN,1680539333
443,oussouye,12.485,-16.5469,36.1,32,50,5.37,SN,1680539334
444,teknaf,20.8624,92.3058,24.9,84,0,2.26,BD,1680539334
445,baillif,16.0202,-61.7463,28.72,68,43,6.32,GP,1680539334
446,nishihara,26.1842,127.7558,20.6,64,75,7.72,JP,1680539334
447,vestmanna,62.1564,-7.1664,7.51,81,100,9.26,FO,1680539764
448,rondonopolis,-16.4708,-54.6356,31.47,52,1,2.29,BR,1680539080
449,khani,41.9563,42.9566,7.76,95,100,0.49,GE,1680539334
450,salalah,17.0151,54.0924,29.05,74,20,1.03,OM,1680539764
451,coolum beach,-26.5333,153.1,21.17,89,33,4.13,AU,1680539334
452,tahoua,14.8888,5.2692,37.99,7,0,2.06,NE,1680539334
453,bahia de caraquez,-0.6,-80.4167,30.1,87,100,1.6,EC,1680539334
454,walvis bay,-22.9575,14.5053,24.53,50,0,6.17,NA,1680539334
455,phangnga,8.4509,98.5298,27.02,82,100,1.15,TH,1680539036
456,mizdah,31.4451,12.9801,17.91,23,3,11.7,LY,1680539334
457,tiszakecske,46.9326,20.1035,8.39,55,56,8.62,HU,1680539334
458,bagotville,-28.9833,153.4167,18.13,93,23,3.09,AU,1680539334
459,avera,33.194,-82.5271,15.31,54,100,2.98,US,1680539765
460,futtsu,35.3053,139.8186,12.06,54,8,4.46,JP,1680539335
461,rosarito,32.3333,-117.0333,13.53,72,100,5.81,MX,1680539335
462,tomatlan,19.9333,-105.25,29.5,45,89,1.48,MX,1680539335
463,krasnoselkup,65.7,82.4667,-19.03,94,99,6.46,RU,1680539713
464,campoverde,-8.4753,-74.8058,30.83,98,100,0.05,PE,1680539336
465,crotone,39.0851,17.1178,13.97,82,75,2.57,IT,1680539336
466,ayan,56.45,138.1667,-5.34,96,100,4.19,RU,1680539336
467,cassilandia,-19.1133,-51.7342,28.26,61,0,2.26,BR,1680539336
468,benguela,-12.5763,13.4055,28.12,77,56,3.78,AO,1680539336
469,aksarka,66.5606,67.7975,-21.11,93,26,3.11,RU,1680539336
470,jalingo,8.8833,11.3667,39.45,9,68,2.62,NG,1680539337
471,sarkand,45.41,79.9186,5.22,34,0,1.43,KZ,1680539337
472,aiken,33.5835,-81.5998,18.95,91,75,5.14,US,1680539337
473,oxbow,49.2333,-102.1676,-11.87,86,100,3.16,CA,1680539337
474,beyneu,45.3167,55.2,13.63,36,100,3.49,KZ,1680539337
475,redcar,54.6166,-1.06,13.38,61,41,4.02,GB,1680539337
476,christchurch,-43.5333,172.6333,7.19,93,11,1.54,NZ,1680539766
477,broome,42.2506,-75.833,14.7,39,0,6.71,US,1680539766
478,parana,-31.732,-60.5238,25.32,62,89,1.08,AR,1680539081
479,monrovia,6.3005,-10.7969,29.87,67,93,5.36,LR,1680539337
480,gore,-46.1028,168.9436,7.42,91,75,0.86,NZ,1680539337
481,nome,64.5011,-165.4064,-14.96,85,100,3.09,US,1680539542
482,inongo,-1.95,18.2667,25.7,78,89,2.11,CD,1680539337
483,semme,46.1963,1.5007,7.23,67,98,4.46,FR,1680539338
484,isangel,-19.55,169.2667,26.1,86,31,3.1,VU,1680539766
485,chiang klang,19.2938,100.8617,29.01,30,63,0.92,TH,1680539338
486,karratha,-20.7377,116.8463,28.28,74,12,5.15,AU,1680539767
487,vaitape,-16.5167,-151.75,27.52,70,61,1.54,PF,1680539338
488,barth,54.3635,12.7249,4.49,55,8,4.61,DE,1680539338
489,sainte-marie,-20.8968,55.5496,26.07,78,75,2.06,RE,1680539338
490,yerbogachen,61.2767,108.0108,-4.84,94,100,5.72,RU,1680539768
491,antanifotsy,-19.65,47.3167,16.19,94,100,0.32,MG,1680539339
492,kalakamati,-20.5929,27.3121,26.85,28,71,3.65,BW,1680539339
493,coxim,-18.5067,-54.76,30.43,56,0,2.42,BR,1680539113
494,marsh harbour,26.5412,-77.0636,24.48,73,49,2.7,BS,1680539339
495,oranjemund,-28.55,16.4333,17.06,79,0,9.19,NA,1680539768
496,heihe,50.2441,127.4902,1.32,34,51,7.39,CN,1680539339
497,monchegorsk,67.9397,32.8739,-5.18,93,81,4.19,RU,1680539050
498,nhulunbuy,-12.2333,136.7667,26.34,94,96,1.03,AU,1680539339
499,solginskiy,61.05,41.3428,-0.21,98,100,3.92,RU,1680539339
500,the pas,53.8251,-101.2541,-17.99,65,0,3.09,CA,1680539339
501,fort dodge,42.4975,-94.168,9.34,46,100,2.06,US,1680539339
502,buluang,13.3068,123.3425,23.6,92,40,1.91,PH,1680539339
503,aden,12.7794,45.0367,29.47,65,100,3.95,YE,1680539143
504,west wendover,40.7391,-114.0733,0.56,86,75,4.63,US,1680539339
505,ihiala,5.8538,6.8603,28.5,69,99,3.73,NG,1680539339
506,beira,-19.8436,34.8389,25.05,78,20,3.6,MZ,1680539207
507,aguimes,27.9054,-15.4461,23.35,44,20,13.38,ES,1680539340
508,sioux lookout,50.1001,-91.917,-8.96,67,40,3.6,CA,1680539340
509,kamina,-8.7386,24.9906,21.88,86,96,0.48,CD,1680539045
510,alta floresta,-9.8756,-56.0861,27.9,74,40,1.03,BR,1680539340
511,hartford,41.7668,-72.7662,12.26,40,0,4.12,US,1680539327
512,slave lake,55.2834,-114.769,-2.01,80,100,0.0,CA,1680539769
513,yaan,7.3833,8.5667,38.2,24,19,1.37,NG,1680539340
514,bodden town,19.2833,-81.25,30.0,73,20,5.14,KY,1680539341
515,la libertad,-2.2333,-80.9,28.81,84,40,4.12,EC,1680539341
516,north platte,41.1239,-100.7654,8.94,38,0,12.35,US,1680539341
517,karasburg,-28.0167,18.75,21.74,20,0,3.89,NA,1680539769
518,severo-yeniseyskiy,60.3725,93.0408,-2.16,93,100,5.31,RU,1680539341
519,gidole,5.65,37.3667,16.24,66,92,1.49,ET,1680539341
520,sohag,26.557,31.6948,27.61,7,77,2.67,EG,1680539346
521,primorsk,46.7348,36.3443,8.61,85,54,4.54,UA,1680539346
522,kerchevskiy,59.946,56.2884,2.93,99,100,2.02,RU,1680539346
523,bubaque,11.2833,-15.8333,26.15,73,8,5.57,GW,1680539770
524,popondetta,-8.7537,148.2534,22.98,91,89,1.14,PG,1680539346
525,port moresby,-9.4431,147.1797,24.68,100,75,2.06,PG,1680539346
526,nerchinskiy zavod,51.3088,119.61,-7.77,60,31,6.6,RU,1680539347
527,mandali,33.7499,45.5541,18.8,46,0,4.35,IQ,1680539347
528,bilibino,68.0546,166.4372,-33.47,100,67,1.83,RU,1680539347
529,slavuta,50.3016,26.8651,1.54,94,100,5.18,UA,1680539347
530,canico,32.6333,-16.85,23.35,67,20,6.17,PT,1680539347
531,chachapoyas,-6.2317,-77.869,18.52,64,98,1.91,PE,1680539347
532,westport,41.1415,-73.3579,13.02,47,18,1.79,US,1680539287
533,takoradi,4.8845,-1.7554,28.89,72,72,5.96,GH,1680539770
534,shaunavon,49.6501,-108.4181,-8.12,92,100,1.95,CA,1680539347
535,gizo,-8.103,156.8419,27.81,77,77,1.67,SB,1680539347
536,cermik,38.1361,39.4493,13.39,79,17,1.86,TR,1680539348
537,cilegon,-6.0174,106.0538,25.72,81,100,4.08,ID,1680539348
538,merauke,-8.4667,140.3333,24.64,91,100,2.78,ID,1680539349
539,granja,-3.1203,-40.8261,28.37,78,78,2.28,BR,1680539349
540,grindavik,63.8424,-22.4338,9.26,93,100,14.4,IS,1680539648
541,melton,-37.6833,144.5833,14.68,76,86,0.84,AU,1680539349
542,rajgir,25.0333,85.4167,28.86,24,23,1.84,IN,1680539349
543,george town,5.4112,100.3354,26.64,89,20,0.0,MY,1680539224
544,agadir,30.4202,-9.5982,21.25,43,1,3.98,MA,1680539349
545,heyang,26.1011,107.473,21.35,56,2,3.66,CN,1680539349
546,changping,40.2186,116.2197,15.8,35,100,2.22,CN,1680539350
547,belaya gora,68.5333,146.4167,-15.78,88,100,3.23,RU,1680539350
548,henties bay,-22.116,14.2845,17.06,81,1,5.74,NA,1680539771
549,peleduy,59.6289,112.7406,-5.07,94,100,5.44,RU,1680539771
550,havre,49.5833,0.3333,11.87,54,0,4.63,FR,1680539351
551,igrim,63.1906,64.4162,-5.8,72,100,4.41,RU,1680539351
552,morristown,36.214,-83.2949,16.61,57,0,0.45,US,1680539351
553,santa cruz de la palma,28.6835,-17.7642,23.41,64,20,8.23,ES,1680539351
554,pathein,16.7833,94.7333,25.35,78,37,3.92,MM,1680539351
555,plaster rock,46.9065,-67.39,3.66,86,98,4.07,CA,1680539352
556,ullapool,57.8987,-5.1604,13.53,53,100,1.46,GB,1680539352
557,richards bay,-28.783,32.0377,25.03,82,15,1.7,ZA,1680539352
558,kandalaksha,67.162,32.4123,-8.52,99,85,1.86,RU,1680539352
559,visby,57.6409,18.296,2.81,69,20,4.63,SE,1680539351
560,sola,-13.8833,167.55,28.25,75,65,6.9,VU,1680539353
561,sao lourenco do oeste,-26.3592,-52.8511,26.33,46,5,2.87,BR,1680539354
562,qasigiannguit,68.8193,-51.1922,-7.86,89,45,1.22,GL,1680539354
563,ambunti,-4.2365,142.8448,23.15,99,100,0.84,PG,1680539354
564,tierralta,8.1736,-76.0592,31.16,63,72,0.67,CO,1680539354
565,kavieng,-2.5744,150.7967,27.3,78,90,2.63,PG,1680539771
566,dembi dolo,8.5333,34.8,22.86,28,29,2.41,ET,1680539354
567,valle de allende,26.9333,-105.4,23.24,15,100,2.54,MX,1680539354
568,parakou,9.3372,2.6303,38.38,17,39,0.88,BJ,1680539334
569,vero beach,27.6386,-80.3973,31.7,64,40,5.66,US,1680539354
570,jaguey grande,22.5269,-81.1286,32.31,29,4,3.11,CU,1680539355
571,dong hoi,17.4833,106.6,24.73,88,26,3.49,VN,1680539355
572,port keats,-14.25,129.55,26.7,75,95,0.62,AU,1680539356
573,muyezerskiy,63.9333,31.65,-5.8,88,68,2.39,RU,1680539356
574,nivala,63.9167,24.9667,-0.73,90,71,0.52,FI,1680539356
575,batagay,67.6333,134.6333,-16.89,96,46,2.39,RU,1680539356
576,imbituba,-28.24,-48.6703,27.7,57,7,6.36,BR,1680539720
577,lillesand,58.2488,8.3778,7.97,65,0,3.09,NO,1680539356
578,tekirdag,40.978,27.5085,13.64,82,100,5.79,TR,1680539357
579,gat,31.61,34.7642,25.22,40,0,3.7,IL,1680539773
580,jalu,29.0331,21.5482,26.0,30,0,7.74,LY,1680539357
581,sharjah,25.3573,55.4033,22.16,56,0,5.14,AE,1680539357
582,tuatapere,-46.1333,167.6833,9.97,91,52,1.5,NZ,1680539751
583,novikovo,51.1537,37.8879,8.32,89,100,2.48,RU,1680539357
584,port pirie,-33.1833,138.0167,18.58,35,1,3.0,AU,1680539357
585,guantanamo,20.1444,-75.2092,30.26,30,5,2.69,CU,1680539357
586,nahrin,36.0649,69.1334,11.31,89,100,2.18,AF,1680539357
587,caraballeda,10.6112,-66.8522,33.26,56,8,6.17,VE,1680539358
588,zhanaozen,43.3,52.8,10.63,48,45,0.09,KZ,1680539773
589,gornyy,55.1153,83.9059,-3.25,81,99,4.62,RU,1680539358
590,khandbari,27.3747,87.2039,17.14,66,82,1.98,NP,1680539358
591,high prairie,55.4334,-116.4858,-2.96,85,90,1.57,CA,1680539358
592,dingzhou,38.5131,114.9956,10.06,80,100,1.85,CN,1680539359
593,mersing,2.4312,103.8405,24.95,94,20,1.54,MY,1680539359
594,la tuque,47.4334,-72.7824,1.14,47,100,4.12,CA,1680539359
595,sidrolandia,-20.9319,-54.9614,29.73,47,0,3.54,BR,1680539359
596,rawson,-43.3002,-65.1023,19.3,39,0,2.25,AR,1680539359
597,timra,62.487,17.3257,-1.18,80,0,3.6,SE,1680539360
598,pacific grove,36.6177,-121.9166,10.5,58,0,11.18,US,1680539562
